"Date";"Open";"Close";"High";"Low";"Stochastic Oscillator";"RSI Move";"Target";"Wiki_Move";"Wiki_MA3_Move";"Wiki_EMA5_Move";"Wiki_RSI_Move";"Wiki_5day_Disparity";"Wiki_5day_Disparity_Move";"Wiki_3day_Disparity";"Google_EMA5_Move";"Google_MA_6";"Google_Move";"Google_3day_Disparity_Move";"Google_RSI_Move";"Google_ROC_Move"
2016-02-03;95,0001102890319;93,094734;96,8397820816146;94,0802743927405;7,70695091923882;1;"1";"1";"1";"0";"1";1,00449908681901;"1";0,963949843260188;"0";0,666666666666667;"0";"0";"0";"1"
2016-02-04;95,8604611048853;93,842743;97,3302755261962;95,1901557838645;15,8913920669017;1;"1";"0";"0";"0";"0";1,00284811534867;"0";1,00014793993639;"0";0,833333333333333;"0";"1";"0";"NaN"
2016-02-05;96,5200856805813;91,336388;96,9203259811208;93,6902313226409;-11,5322284946835;0;"0";"0";"0";"0";"0";0,888834693153601;"0";0,923307231690465;"0";0,833333333333333;"0";"0";"0";"NaN"
2016-02-08;93,1296992714935;92,298134;95,7001745627581;93,0403252250853;-1,00915519476288;1;"1";"1";"0";"0";"1";0,962964669031277;"1";0,987871150665512;"0";0,833333333333333;"0";"0";"0";"NaN"
2016-02-09;94,2896118351324;92,278694;95,9401171978759;93,9301727626102;-1,22186057118294;0;"1";"1";"1";"1";"1";1,05597322820207;"1";1,08001875439556;"0";0,5;"0";"NaN";"0";"NaN"
2016-02-10;95,9197270522031;91,579254;96,3500825291636;94,1001879814423;-8,87487746846806;0;"0";"0";"1";"0";"0";1,0062776957164;"0";0,994828110739276;"1";0,5;"1";"NaN";"1";"1"
2016-02-11;93,7902978405432;91,025528;94,7199822918244;92,5895768564432;-14,9335450231778;0;"1";"0";"0";"0";"0";0,977822580645161;"0";0,952428071243721;"1";0,5;"0";"0";"0";"0"
2016-02-12;94,1895661622101;91,307251;94,500432434598;93,0102172413388;-12,7573570806005;1;"1";"0";"0";"0";"0";0,860263887560952;"0";0,890107172300082;"0";0,333333333333333;"0";"0";"0";"NaN"
2016-02-16;95,0201556177996;93,881607;96,8503806738657;94,6102007485534;30,1267044203735;1;"1";"1";"1";"1";"1";1,06558533145275;"1";1,10534016093636;"0";0,333333333333333;"0";"0";"0";"NaN"
2016-02-17;96,6696812482772;95,319359;98,2104119734281;96,1499517792004;50,3259533158405;1;"1";"1";"1";"1";"1";1,09271678469259;"1";1,09287054409006;"0";0,333333333333333;"0";"NaN";"0";"NaN"
2016-02-18;98,8399276004171;93,512459;98,8904433677864;96,0897326499848;14,6469083561024;0;"0";"0";"1";"1";"0";1,04407649253731;"0";0,982516459400146;"0";0,333333333333333;"0";"NaN";"0";"NaN"
2016-02-19;96,0003581120017;93,298737;96,7600375328089;95,8002379576714;11,2549621909956;0;"1";"0";"0";"0";"0";0,981336684352602;"0";0,947356597274225;"0";0,166666666666667;"0";"NaN";"1";"NaN"
2016-02-22;96,3102497986246;94,114754;96,899924214882;95,9197240731954;24,2058317028471;1;"1";"1";"1";"1";"1";1,09897060106429;"1";1,10077914512488;"1";0,166666666666667;"1";"NaN";"1";"1"
2016-02-23;96,3996228339292;91,987267;96,4996829068078;94,5499686712014;-9,55915913087382;0;"0";"1";"1";"1";"1";1,09058833531712;"0";1,06992423715855;"1";0,333333333333333;"0";"0";"0";"NaN"
2016-02-24;93,9797238948746;93,357018;96,3801941995462;93,3201045760271;12,179930207618;1;"1";"0";"1";"0";"0";0,984503384562987;"0";0,937816830010138;"0";0,333333333333333;"0";"0";"0";"NaN"
2016-02-25;96,0498993008289;93,998184;96,7600343885069;95,2503901665484;22,3557687029382;1;"1";"1";"1";"1";"1";1,17141246123485;"1";1,12059333461761;"1";0,833333333333333;"1";"1";"1";"NaN"
2016-02-26;97,2001059739509;94,143906;98,0200157189138;96,5803163800097;24,6684982257375;1;"0";"0";"0";"0";"0";0,945871523543527;"0";0,945970756015999;"0";1;"0";"0";"0";"NaN"
2016-02-29;96,8600954853429;93,930183;98,2298499096939;96,6502607650168;21,2765361897978;0;"1";"0";"1";"0";"0";0,941619210704472;"0";0,923933572126343;"0";1,16666666666667;"0";"0";"0";"0"
2016-03-01;97,6498759455772;97,660561;100,770195502449;97,4196406607146;61,9877831126222;1;"1";"1";"0";"1";"1";1,03838680255383;"1";1,06335025380711;"0";1;"0";"0";"0";"0"
2016-03-02;100,509860982372;97,874298;100,889700689747;99,6404069207345;63,6703891374752;1;"1";"0";"0";"0";"0";0,875826156619267;"0";0,914917358253714;"1";1,16666666666667;"1";"1";"1";"1"
2016-03-03;100,579796924828;98,602882;101,709601375724;100,449621691448;64,2880538698773;1;"1";"1";"0";"0";"1";0,985744234800839;"1";0,985606484069312;"0";1,33333333333333;"0";"0";"0";"0"
2016-03-04;102,370194198307;100,069786;103,749663117451;101,369593503435;64,716846807699;1;"1";"0";"0";"0";"0";0,870168741595454;"0";0,919691296706656;"0";0,833333333333333;"0";"0";"0";"0"
2016-03-07;102,38961505247;98,962318;102,829685031206;100,959630485806;54,0982957386261;0;"0";"1";"1";"1";"1";1,02309228231617;"1";1,05317247542449;"1";1;"1";"1";"1";"1"
2016-03-08;100,779914744471;98,146294;101,760114800159;100,40007507968;46,2741486593523;0;"1";"0";"0";"0";"0";1,01232078853047;"0";1,02355605889015;"0";1;"0";"0";"0";"1"
2016-03-09;101,310335381003;98,233734;101,580400424929;100,269904941993;47,1125350556001;1;"1";"0";"1";"0";"0";0,984292490826099;"0";0,968089788732394;"0";1,16666666666667;"0";"0";"0";"0"
2016-03-10;101,410388236343;98,282295;102,240012448948;100,15040860666;47,5781444081641;1;"1";"1";"0";"0";"1";1,01625649130729;"1";1,00625978090767;"1";1,16666666666667;"1";"1";"1";"1"
2016-03-11;102,24001251856;99,341187;102,279842252448;101,499762342406;57,7309423026701;1;"0";"0";"0";"0";"0";0,899181328870596;"0";0,926374650512581;"0";1,16666666666667;"0";"0";"0";"1"
2016-03-14;101,909729501767;99,593773;102,910330254711;101,77955425818;60,1527705995895;1;"1";"1";"1";"1";"1";1,04515278283012;"1";1,05484167049105;"0";1,33333333333333;"0";"0";"0";"0"
2016-03-15;103,960473921869;101,594978;105,179652492835;103,849727820602;63,8978770523059;1;"1";"0";"1";"1";"0";1,03301094310494;"0";1,04015850034291;"0";1,16666666666667;"0";"1";"0";"1"
2016-03-16;104,61038141936;102,945305;106,310431264127;104,589980821223;65,4153491073353;1;"1";"1";"1";"1";"1";1,0466576940332;"1";1,01339318033736;"0";1,16666666666667;"0";"0";"0";"0"
2016-03-17;105,519649572033;102,780144;106,469734430083;104,960090391831;62,4257821148887;0;"1";"0";"0";"0";"0";0,996353979114152;"0";0,973466246426739;"0";1;"0";"0";"0";"0"
2016-03-18;106,339574735037;102,896729;106,49986514861;105,190341042576;60,3188648759397;1;"0";"0";"0";"0";"0";0,91233024068845;"0";0,927757520510483;"1";0,833333333333333;"1";"1";"1";"1"
2016-03-21;105,929608267959;102,887009;107,650058518712;105,139813771143;40,5336242101391;0;"0";"1";"1";"1";"1";1,08582287431501;"1";1,09916492693111;"1";0,833333333333333;"0";"0";"0";"0"
2016-03-22;105,249584130382;103,673882;107,28964363338;105,209754397229;46,9818382812473;1;"1";"0";"1";"0";"0";0,985164786355157;"0";0,991580359138663;"1";1;"1";"0";"1";"1"
2016-03-23;106,480432899466;103,100731;107,070107312789;105,900473056378;39,3394682143594;0;"0";"0";"1";"0";"0";0,945110868774991;"0";0,923760177646188;"0";0,833333333333333;"0";"0";"0";"0"
2016-03-24;105,470109641963;102,653854;106,25018957309;104,890149842607;33,3808300747058;0;"1";"0";"0";"0";"0";0,93371264686835;"0";0,958679648539539;"0";0,666666666666667;"0";"0";"0";"NaN"
2016-03-28;105,999556221645;102,187561;106,189961788479;105,060157328137;27,1632998503859;0;"0";"0";"0";"0";"0";0,917213458048304;"0";0,974215338990032;"1";0,833333333333333;"1";"1";"1";"NaN"
2016-03-29;104,890156447363;104,606491;107,789955626737;104,880441877247;58,3291441446645;1;"1";"1";"1";"1";"1";1,06518849112145;"1";1,07981710251885;"1";1;"1";"0";"1";"1"
2016-03-30;108,649697900706;106,432831;110,419692621608;108,600153591834;61,17682970103;1;"1";"1";"1";"1";"1";1,07821861584186;"1";1,05484615384615;"1";1,16666666666667;"0";"0";"0";"0"
2016-03-31;109,720239939522;105,879097;109,899959485392;108,879929630451;49,096063764139;0;"0";"0";"1";"1";"0";1,05405780989439;"0";1,00323315453009;"0";1;"0";"0";"0";"1"
2016-04-01;108,779863445838;106,850548;110,00001337518;108,199903646621;58,6911173006704;1;"1";"1";"1";"1";"1";1,03313443630775;"0";1,00146060030673;"0";1,16666666666667;"0";"1";"0";"NaN"
2016-04-04;110,419686653464;107,948303;112,189681278698;110,270082277896;49,1438615334144;1;"0";"1";"1";"1";"1";1,01542979879893;"0";1,01046892039258;"0";1,33333333333333;"0";"1";"1";"0"
2016-04-05;109,510395223721;106,675682;110,729573653266;109,420049730535;27,4445182471016;0;"1";"1";"1";"1";"1";1,04838709677419;"1";1,0369685767098;"1";1,5;"1";"1";"1";"0"
2016-04-06;110,230256635366;107,79287;110,980221455031;109,199540736838;39,8458439078417;1;"0";"0";"1";"1";"0";1,01314887784821;"0";0,997680303669338;"0";1,33333333333333;"0";"0";"0";"0"
2016-04-07;109,949516032159;105,441956;110,419701274777;108,120262288665;7,68225107856159;0;"0";"0";"0";"0";"0";0,985777132362363;"0";0,974593567457245;"0";1,16666666666667;"0";"0";"0";"1"
2016-04-08;108,91003962111;105,558517;109,769779029412;108,169789418708;9,27695873004243;1;"1";"0";"0";"0";"0";0,890691790979674;"0";0,912218003127094;"0";1;"0";"0";"0";"0"
2016-04-11;108,970269227287;105,908234;110,610088562376;108,830379426189;14,0615468491643;1;"1";"1";"1";"1";"1";1,03085401839958;"1";1,05962381979035;"1";1;"1";"1";"1";"1"
2016-04-12;109,340398678515;107,287712;110,500318325456;108,660378784999;32,9346186454743;1;"1";"1";"1";"1";"1";1,06330922790456;"1";1,07180270624182;"1";1;"0";"0";"0";"0"
2016-04-13;110,799525843051;108,842041;112,340256613181;110,799525843051;53,1058647297233;1;"1";"0";"1";"0";"0";0,998692525604707;"0";0,965180765180765;"1";1;"1";"0";"1";"1"
2016-04-14;111,620403399115;108,900322;112,389797302441;111,329937771471;53,5316268193442;1;"1";"1";"0";"0";"1";1,00292219120726;"1";0,978996665010998;"0";0,833333333333333;"0";"0";"0";"0"
2016-04-15;112,110019943596;106,714546;112,300425509339;109,729950371815;24,4242550645472;0;"0";"0";"0";"0";"0";0,966091535728047;"0";0,988608981380066;"1";1;"1";"1";"1";"1"
2016-04-18;108,889635043804;104,412193;108,949865373031;106,939920999314;-46,3813829657641;0;"0";"1";"0";"0";"1";0,976907109496627;"1";0,994424064563463;"0";1,16666666666667;"0";"0";"0";"0"
2016-04-19;107,8803032198;103,858475;107,999792434532;106,229797725244;-38,4955014286352;0;"0";"0";"0";"0";"0";0,985850304152341;"1";0,993705568720379;"0";1;"0";"0";"0";"0"
2016-04-20;106,63974567913;104,072182;108,090130931414;106,05978586961;-31,3996884634643;1;"1";"1";"0";"0";"1";0,994202513719242;"1";0,99962919015129;"1";1,33333333333333;"1";"1";"1";"1"
2016-04-21;106,930220864677;102,945305;106,930220864677;105,519665222047;-37,4717718949545;0;"0";"0";"0";"0";"0";0,949176195192221;"0";0,959644997345066;"0";1;"0";"0";"0";"NaN"
2016-04-22;105,00964261478;102,663574;106,480428487566;104,620088364459;-25,1813083356884;0;"0";"0";"0";"0";"0";0,931552817872575;"0";0,952675703204576;"1";1,33333333333333;"1";"1";"1";"NaN"
2016-04-25;104,999930356301;102,080704;105,649835092466;104,510316025917;-30,8346697028901;0;"0";"1";"1";"1";"1";1,12848158131177;"1";1,13374454641192;"0";1,16666666666667;"0";"0";"0";"0"
2016-04-26;103,909947908451;101,371529;105,30010277936;103,909947908451;-29,9347168860169;0;"0";"0";"1";"1";"0";1,02080536912752;"0";1,00359237536657;"0";1,16666666666667;"0";"0";"1";"1"
2016-04-27;96,0003595312922;95,027931;98,709753311286;95,6797786968002;-3,90093938363551;0;"1";"0";"1";"1";"0";1,01495201963847;"0";0,965263530244075;"0";1,33333333333333;"0";"1";"0";"0"
2016-04-28;97,6100551184634;92,123268;97,8801201607905;94,2497854011645;-11,7228004740995;0;"0";"0";"0";"0";"0";0,993656108198599;"0";0,993466451328733;"0";0,833333333333333;"0";"0";"0";"NaN"
2016-04-29;93,9904229012678;91,064392;94,7199872265412;92,5099221932563;-7,27132431827226;0;"0";"0";"0";"0";"0";0,87185618136734;"0";0,908978995152728;"1";1,16666666666667;"1";"1";"1";"NaN"
2016-05-02;93,9700137727362;90,967239;94,0797884215697;92,4001391487093;-7,16820736847781;0;"1";"1";"0";"1";"1";1,00145732762547;"1";1,02701019693314;"0";1;"0";"0";"0";"0"
2016-05-03;94,2002451674721;92,46328;95,7400045581004;93,679544200042;0,315867589155902;1;"1";"1";"1";"1";"1";1,05680736274199;"1";1,07601169410679;"1";1,66666666666667;"1";"1";"1";"1"
2016-05-04;95,1998760269375;91,501541;95,9002965562948;93,8204070232104;-4,51550360846606;0;"0";"1";"1";"1";"1";1,12581316103908;"1";1,07888040712468;"0";1,5;"0";"0";"0";"0"
2016-05-05;93,9997002548198;91,130135;94,070071016947;92,6802484649345;-7,67386802352577;0;"0";"0";"0";"0";"0";0,971937639198218;"0";0,927589627320391;"0";1,5;"1";"1";"1";"1"
2016-05-06;93,3702629397081;90,621895;93,4504074102631;91,8504501139404;-7,56514323002238;0;"0";"0";"0";"0";"0";0,907865069189619;"0";0,908695331514123;"0";1,66666666666667;"0";"1";"0";"0"
2016-05-09;92,9998431964129;90,690315;93,7700120448862;92,5903244812984;-7,14382953076307;1;"1";"1";"0";"1";"1";0,975216469340873;"1";1,02785969268974;"1";1,66666666666667;"1";"0";"1";"1"
2016-05-10;93,3301915401775;91,306053;93,5696475823945;92,1104317822721;-3,61011531898633;1;"1";"0";"1";"0";"0";0,979150820992349;"1";1,0179858903791;"1";2,16666666666667;"1";"1";"1";"0"
2016-05-11;93,479736887953;90,416656;93,5696550824418;92,4603382265196;-9,80038437052728;0;"0";"0";"1";"0";"0";1,00023169601483;"1";0,987947211839194;"0";1,5;"0";"0";"0";"1"
2016-05-12;92,7203184716878;88,295753;92,779938143721;89,4695802883697;-7,25468975972222;0;"0";"1";"0";"0";"1";1,00445599702934;"1";0,997081861465213;"0";1,5;"0";"0";"0";"0"
2016-05-13;90,0002922130013;88,47168;91,6696430133554;90,0002922130013;-6,30364720392321;1;"1";"0";"0";"0";"0";0,921360404191617;"0";0,939049586776859;"1";1,83333333333333;"1";"1";"1";"1"
2016-05-16;92,3899701705039;91,755653;94,3896726847467;91,6500997876683;24,7405833847551;1;"1";"1";"1";"1";"1";1,04343566296538;"1";1,0532967032967;"0";1,66666666666667;"0";"0";"0";"0"
2016-05-17;94,5499564593637;91,374474;94,7004716941164;93,0096187322841;22,6488874736409;0;"0";"1";"1";"1";"1";1,07343462246777;"1";1,06990439770554;"0";1,5;"1";"1";"1";"1"
2016-05-18;94,159988561971;92,420265;95,2096857564443;93,8902339756818;45,8842310668814;1;"1";"0";"1";"1";"0";1,04997957238186;"0";1,00842900741171;"1";1,16666666666667;"1";"1";"1";"1"
2016-05-19;94,6398727014291;92,068405;94,6398727014291;93,5696507620908;40,4126788269699;0;"1";"0";"0";"0";"0";0,991984421700933;"0";0,961448427212875;"0";1,16666666666667;"0";"0";"0";"1"
2016-05-20;94,6398828947502;93,065338;95,4295992601596;94,519666170808;55,9153531553721;1;"1";"0";"0";"0";"0";0,890600226500566;"0";0,911662415951774;"1";1,5;"1";"1";"1";"0"
2016-05-23;95,8703767976771;94,24794;97,1898284102458;95,6700156268796;61,8938619095717;1;"1";"1";"0";"1";"1";1,02950464675629;"1";1,06329113924051;"1";1,33333333333333;"0";"0";"0";"1"
2016-05-24;97,2201409958296;95,684692;98,0900018144228;96,8399434020849;72,0975383030471;1;"1";"1";"1";"1";"1";1,04076185305827;"1";1,05390547453615;"0";1,5;"0";"0";"0";"0"
2016-05-25;98,6695717725887;97,365761;99,7397936666294;98,1095378499537;76,8842907231624;1;"1";"0";"1";"0";"0";0,976148816649783;"0";0,948899664304364;"0";1,33333333333333;"0";"0";"0";"0"
2016-05-26;99,6801897068742;98,137901;100,729886962877;98,6402661683392;76,981213409179;1;"0";"1";"0";"1";"1";1,00916164080843;"1";0,994480151228734;"0";1;"0";"0";"0";"NaN"
2016-05-27;99,4397422343546;98,079239;100,469891910152;99,2501321422249;76,4602506885739;0;"1";"0";"0";"0";"0";0,877977569746964;"0";0,915733505196165;"0";0,833333333333333;"0";"NaN";"0";"NaN"
2016-05-31;99,6000354196271;97,600334;100,399525429766;98,8200928424986;72,2072137701014;0;"0";"1";"0";"0";"1";0,957517582208706;"1";0,990739981971646;"1";0,833333333333333;"1";"NaN";"1";"1"
2016-06-01;99,0204676807381;96,232025;99,5404294705;98,3304432003397;60,0555997905477;0;"0";"0";"0";"0";"0";0,956573058574731;"0";0,99666922879836;"0";0,5;"0";"0";"0";"0"
2016-06-02;97,6003333620514;95,508759;97,8397894172658;96,629803309693;51,3390012895189;0;"1";"0";"1";"0";"0";0,961808692160996;"1";0,978388496554071;"1";0,666666666666667;"1";"1";"1";"1"
2016-06-03;97,7899369247944;95,704224;98,2698263747922;97,4498116119651;44,6499916143534;1;"1";"0";"0";"0";"0";0,912366524643627;"0";0,929860614724803;"1";1;"0";"0";"1";"NaN"
2016-06-06;97,9903043514946;96,398163;101,890017238741;97,550487108572;38,157569902432;1;"1";"1";"1";"1";"1";1,11604409063074;"1";1,12384378211716;"0";1,16666666666667;"0";"0";"0";"NaN"
2016-06-07;99,2501306516624;96,789108;99,8697842424092;98,9598512881738;38,6936951268193;1;"0";"0";"1";"0";"0";1,01484895033282;"0";1,0071991191666;"1";1,66666666666667;"1";"1";"1";"0"
2016-06-08;99,0204580665058;96,701157;99,5599672395903;98,6803327182568;37,6366383223286;0;"0";"0";"1";"0";"0";0,987068301944886;"0";0,947148132950349;"0";1,5;"0";"0";"0";"1"
2016-06-09;98,5004863147017;97,395081;99,990000619418;98,4604140794699;39,0132681969833;1;"1";"1";"0";"0";"1";0,988211173757048;"1";0,991514528156338;"0";1,5;"0";"0";"0";"0"
2016-06-10;98,5298071611493;96,593636;99,3498219235086;98,4799612101597;14,8491982921522;0;"1";"0";"0";"0";"0";0,899539877300613;"0";0,940741400819818;"0";1,33333333333333;"1";"1";"1";"1"
2016-06-13;98,6901018385084;95,137352;99,1201453622415;97,099918172341;-28,3724451100986;0;"0";"1";"1";"1";"1";1,07353397455787;"1";1,0805933894335;"0";1;"0";"0";"0";"0"
2016-06-14;97,3198334032201;95,254646;98,479973624461;96,7500256955677;-26,1426118451004;1;"1";"1";"1";"1";"1";1,25936739659367;"1";1,20868685296178;"1";1,16666666666667;"1";"1";"1";"1"
2016-06-15;97,8202476653824;94,941887;98,4096028069343;97,0295539514263;-32,0883586192547;0;"0";"0";"1";"1";"0";1,03310692062889;"0";0,954086854803334;"1";1;"0";"0";"0";"1"
2016-06-16;96,449972212497;95,342613;97,7498765834892;96,0697746182745;-12,4936650530242;1;"1";"0";"0";"0";"0";0,932592242194891;"0";0,878238918999183;"0";1;"0";"0";"0";"1"
2016-06-17;96,6200236568966;93,172836;96,6503221763071;95,2995946335551;-32,2704439603245;0;"0";"0";"0";"0";"0";0,791095399608274;"0";0,856182679879362;"1";1,33333333333333;"1";"1";"1";"0"
2016-06-20;96,0003776846767;92,948044;96,5701853691311;95,0298476149285;-30,3462411148286;0;"0";"1";"0";"1";"1";0,951898489892411;"1";1,05686992232836;"0";1,16666666666667;"0";"0";"0";"NaN"
2016-06-21;94,9399315297078;93,739723;96,3502788829307;94,6799506593285;-13,0404851185867;1;"1";"1";"1";"1";"1";1,01848532950996;"1";1,06212175151299;"0";1,16666666666667;"0";"0";"0";"NaN"
2016-06-22;96,2496124708442;93,387871;96,8897909489652;95,3504304863078;-17,9204955335343;0;"0";"1";"1";"1";"1";1,05432804782948;"1";1,01569282136895;"1";1;"1";"1";"1";"1"
2016-06-23;95,9397799551983;93,925415;96,2896790110755;95,2497555600886;-10,465030399067;1;"0";"0";"0";"0";"0";1,0195741579468;"0";0,983264998744875;"1";0,833333333333333;"0";"0";"0";"1"
2016-06-24;92,9099263547553;91,286514;94,6603989786638;92,6499454960397;-18,5752214816094;0;"1";"0";"0";"0";"0";0,888848660391021;"0";0,903680981595092;"1";1;"1";"0";"1";"0"
2016-06-27;92,999848082607;89,957291;93,049694038617;91,4995825438768;-18,1650836290349;0;"0";"1";"0";"1";"1";1,03483817769532;"1";1,05963060686016;"0";0,666666666666667;"0";"0";"0";"NaN"
2016-06-28;92,9001579710934;91,472214;93,6595757861983;92,1397627842831;-0,322346245299787;1;"1";"0";"0";"0";"0";0,991164241164241;"0";1,01553208484956;"1";1,16666666666667;"1";"1";"1";"NaN"
2016-06-29;93,970373932937;92,263885;94,5499553168971;93,6302486013719;9,73604012772265;1;"1";"1";"1";"1";"1";1,03240135876666;"1";1,0061115355233;"0";1,16666666666667;"0";"0";"0";"0"
2016-06-30;94,4395142806802;93,436729;95,7697171136238;94,2997501329132;25,4199919650939;1;"1";"0";"0";"0";"0";0,988929889298893;"0";0,97733784839802;"1";1,5;"1";"1";"1";"1"
2016-07-01;95,4901900819604;93,720169;96,4695165009544;95,3299011271551;31,8117771696163;1;"0";"0";"0";"0";"0";0,920955882352941;"0";0,938537020517395;"0";1,5;"0";"0";"0";"0"
2016-07-05;95,3904873677016;92,840523;95,4002610833511;94,4600296378678;19,4057384070521;0;"0";"0";"0";"0";"0";0,934624959411192;"1";0,967236068328199;"1";1,83333333333333;"1";"1";"1";"1"
2016-07-06;94,5998063124653;93,368317;95,6602546010181;94,3701239642534;29,8983446903423;1;"1";"1";"0";"0";"1";0,992128566743194;"1";1,02823151732603;"0";2;"0";"0";"0";"0"
2016-07-07;95,7003275274895;93,769043;96,499817579345;95,6201830479637;42,1033898055004;1;"1";"1";"1";"1";"1";1,02620934227295;"1";1,03003337041157;"1";1,83333333333333;"1";"1";"1";"1"
2016-07-08;96,4900417134464;94,492294;96,8897867304717;96,0502244575507;55,5212569016454;1;"1";"0";"0";"0";"0";0,925493102268841;"0";0,920612418485965;"0";2;"0";"0";"0";"0"
2016-07-11;96,7500139693747;94,7855;97,6501732063259;96,7304665375191;53,4244211077904;1;"1";"1";"1";"1";"1";1,03419044927946;"1";1,03477523324852;"0";1,66666666666667;"0";"0";"0";"1"
2016-07-12;97,1702912919378;95,215546;97,7000267363175;97,1204453368394;59,9306007891101;1;"1";"1";"1";"1";"1";1,05381290179561;"1";1,06526610644258;"0";1,5;"0";"0";"0";"0"
2016-07-13;97,4097520123438;94,678001;97,6697328886322;96,8399443022831;51,261141258205;0;"0";"1";"1";"1";"1";1,06432940148536;"1";1,02931080010562;"1";1,5;"1";"1";"1";"1"
2016-07-14;97,390209884804;96,554558;98,9901674700459;97,3198391174629;67,4843888153939;1;"1";"0";"0";"0";"0";0,990558269748038;"0";0,957294429708223;"1";1,66666666666667;"0";"0";"0";"0"
2016-07-15;98,9197912440756;96,544777;99,2999888410912;98,4995214067577;64,6786111375364;0;"0";"0";"0";"0";"0";0,888943812819245;"0";0,90385331347729;"0";1,33333333333333;"0";"0";"0";"0"
2016-07-18;98,6998763036186;97,571014;100,129771030877;98,600184395088;67,9755395500648;1;"1";"1";"0";"1";"1";1,0290986515259;"1";1,06537302185381;"0";1,16666666666667;"0";"0";"1";"NaN"
2016-07-19;99,5599604573457;97,610107;99,9997776880511;99,340051841993;61,233089689193;1;"1";"1";"1";"1";"1";1,06602699625955;"1";1,07851919561243;"1";1,33333333333333;"1";"1";"1";"1"
2016-07-20;99,9997853272288;97,698074;100,4601273972;99,7398044554402;55,1642167564577;1;"0";"0";"1";"1";"0";1,0266003932707;"0";0,983859710347234;"1";1,66666666666667;"0";"0";"0";"0"
2016-07-21;99,8297237023937;97,180069;100,999637637755;99,1299255589359;42,3853871359822;0;"0";"0";"0";"0";"0";0,936808934099956;"0";0,917516469632705;"0";1;"0";"0";"0";"0"
2016-07-22;99,2599091058217;96,42749;99,2999813430983;98,3099038708736;31,03343830438;0;"0";"0";"0";"0";"0";0,889565458068088;"0";0,930515344528083;"0";0,666666666666667;"0";"0";"1";"NaN"
2016-07-25;98,2502845983269;95,137352;98,8396397001701;96,920081789689;11,5729158054721;0;"0";"1";"1";"1";"1";1,08613514401489;"1";1,12592242194891;"0";0,666666666666667;"0";"NaN";"0";"NaN"
2016-07-26;96,8203960788537;94,482521;97,9697852067608;96,4196736788181;-21,1482786772208;0;"1";"0";"1";"1";"0";1,0563108933781;"0";1,04492240675197;"0";0,666666666666667;"0";"NaN";"0";"NaN"
2016-07-27;104,269923911314;100,620415;104,350068391843;102,750110896409;55,0635720217208;1;"0";"0";"1";"0";"0";1,01173669933012;"0";0,956806282722513;"0";0,333333333333333;"0";"NaN";"1";"NaN"
2016-07-28;102,830245591163;101,978951;104,449750366753;102,820471874956;69,2306877907492;1;"1";"1";"0";"1";"1";1,02825745682889;"1";1,00929861849097;"1";0,166666666666667;"1";"NaN";"1";"1"
2016-07-29;104,189771948813;101,851898;104,550422085293;103,679583950864;66,8108770510683;0;"1";"0";"0";"0";"0";0,871482683982684;"0";0,90519906323185;"0";0,166666666666667;"0";"0";"0";"NaN"
2016-08-01;104,409675800264;103,650261;106,150374617981;104,409675800264;74,3069524630153;1;"1";"1";"0";"0";"1";0,960082396169692;"1";0,988346546948133;"1";0,5;"1";"1";"1";"NaN"
2016-08-02;106,04970888501;102,115791;106,070233689274;104,000160573579;58,5375848748668;0;"0";"1";"0";"1";"1";1,03236136861621;"1";1,06573223779604;"1";0,666666666666667;"0";"0";"0";"NaN"
2016-08-03;104,81040481617;103,396149;105,839577175257;104,770332578067;71,6955064676164;1;"1";"1";"1";"1";"1";1,08394706240656;"1";1,06395506839388;"0";0,666666666666667;"0";"0";"0";"NaN"
2016-08-04;105,579637547928;104,034889;106,00021874402;105,279924312395;78,2596790179134;1;"1";"0";"1";"0";"0";1,02120535714286;"0";0,976;"1";1;"1";"1";"1";"NaN"
2016-08-05;106,270436074234;105,616966;107,650099417414;106,18003078394;81,8962035390429;1;"1";"0";"0";"0";"0";0,924868311616302;"0";0,917239483090459;"0";1;"0";"0";"0";"1"
2016-08-08;107,520395640286;106,491547;108,370401966806;107,159757117936;84,278322445882;1;"1";"1";"0";"0";"1";0,978494623655914;"1";1,00967283072546;"1";1,33333333333333;"1";"1";"1";"0"
2016-08-09;108,229885500779;106,92392;108,940353248054;108,009768245745;83,8951772792898;1;"1";"1";"1";"1";"1";1,03661879179914;"1";1,06365426080435;"1";1,33333333333333;"0";"0";"0";"1"
2016-08-10;108,710407026667;106,12796;108,900061621852;107,760168718148;77,5380143505639;0;"0";"1";"1";"1";"1";1,04968567332083;"1";1,02540851140241;"0";1,33333333333333;"0";"0";"0";"1"
2016-08-11;108,519770420791;106,059174;108,929542268822;107,849592002668;76,9886352244579;0;"0";"0";"1";"0";"0";0,998562423974345;"0";0,967413623783591;"0";1,5;"0";"1";"0";"0"
2016-08-12;107,779822111666;106,30484;108,440173863191;107,779822111666;78,9507172236141;1;"1";"0";"0";"0";"0";0,902550141674537;"0";0,913667041619798;"1";1,66666666666667;"1";"1";"1";"1"
2016-08-15;108,140457492388;107,582306;109,539774258428;108,079532183754;71,169877591017;1;"1";"1";"1";"1";"1";1,19316086200537;"1";1,19288849868306;"0";1,66666666666667;"0";"0";"0";"0"
